type, ID, HMMR
digestive_system, WP_014708854.1, GT19
digestive_system, WP_014709008.1, GT3
digestive_system, WP_014708873.1, GH32
digestive_system, WP_014708969.1, GT28
digestive_system, WP_014710012.1, GT2
digestive_system, WP_014710262.1, GH99
digestive_system, WP_014709607.1, GH25
digestive_system, WP_014708879.1, CBM48-GH13
digestive_system, WP_004364673.1, GT2
digestive_system, WP_014710136.1, GT51
digestive_system, WP_014709820.1, GH57
digestive_system, WP_014708465.1, CBM50
digestive_system, WP_014709171.1, GT2
digestive_system, WP_044048133.1, CBM38
digestive_system, WP_014709333.1, CBM37
digestive_system, WP_050955382.1, GH108
digestive_system, WP_014709500.1, GH4
digestive_system, WP_044047579.1, GH13
digestive_system, WP_014709509.1, PL22
digestive_system, WP_014710144.1, CE11
digestive_system, WP_014708577.1, GH73-CBM50
digestive_system, WP_028905032.1, GT2
digestive_system, WP_014708880.1, GH13
digestive_system, WP_014709803.1, GH13
digestive_system, WP_014709494.1, GT30
digestive_system, WP_050955384.1, GH19
digestive_system, WP_014708709.1, CBM44
digestive_system, WP_044048140.1, GT2
digestive_system, WP_044047908.1, GT4
digestive_system, WP_014709076.1, GT2
digestive_system, WP_014708365.1, CE10
digestive_system, WP_044047901.1, GT2
digestive_system, WP_014709167.1, GT9
digestive_system, WP_014709919.1, GH29
digestive_system, WP_014709818.1, GH133
digestive_system, WP_044047963.1, CE1
digestive_system, WP_014708382.1, GH109
digestive_system, WP_014709606.1, CE6
digestive_system, WP_028905690.1, CE10
digestive_system, WP_014710211.1, GT2
digestive_system, WP_014710064.1, GT4
digestive_system, WP_014710271.1, PL22-CE1
digestive_system, WP_044047937.1, GT51
digestive_system, WP_014710212.1, GT2
digestive_system, WP_014709267.1, GH109
digestive_system, WP_044047842.1, GT2
digestive_system, WP_014708370.1, GT5
digestive_system, WP_044047964.1, CBM50
digestive_system, WP_014708315.1, CE4
digestive_system, WP_044047867.1, GH25
digestive_system, WP_014708894.1, CE8
digestive_system, WP_044048057.1, GT2
digestive_system, WP_014708957.1, GT2
digestive_system, WP_014709943.1, GH25
digestive_system, WP_014709394.1, GH24
digestive_system, WP_044047959.1, GT2
digestive_system, WP_014710061.1, GT2
digestive_system, WP_014708859.1, GH23
digestive_system, WP_014710069.1, GT4
digestive_system, WP_014708878.1, GH97
digestive_system, WP_014708685.1, CE10
digestive_system, WP_014709402.1, AA6
digestive_system, WP_014708350.1, GT51
digestive_system, WP_014709819.1, GT4
digestive_system, WP_044048058.1, GT4
digestive_system, WP_014710062.1, GT8
digestive_system, WP_044047847.1, CBM56
digestive_system, WP_014708877.1, CBM20-CBM20-GH77
digestive_system, WP_014709007.1, GT35
digestive_system, WP_044047876.1, CBM32
digestive_system, WP_014710265.1, GT2
digestive_system, WP_014709849.1, GT27
digestive_system, WP_014708854.1, GT19
digestive_system, WP_014709008.1, GT3
digestive_system, WP_014708873.1, GH32
digestive_system, WP_014708969.1, GT28
digestive_system, WP_014710012.1, GT2
digestive_system, WP_014710262.1, GH99
digestive_system, WP_014709607.1, GH25
digestive_system, WP_014708879.1, CBM48-GH13
digestive_system, WP_004364673.1, GT2
digestive_system, WP_014710136.1, GT51
digestive_system, WP_014709820.1, GH57
digestive_system, WP_014708465.1, CBM50
digestive_system, WP_014709171.1, GT2
digestive_system, WP_044048133.1, CBM38
digestive_system, WP_014709333.1, CBM37
digestive_system, WP_050955382.1, GH108
digestive_system, WP_014709500.1, GH4
digestive_system, WP_044047579.1, GH13
digestive_system, WP_014709509.1, PL22
digestive_system, WP_014710144.1, CE11
digestive_system, WP_014708577.1, GH73-CBM50
digestive_system, WP_028905032.1, GT2
digestive_system, WP_014708880.1, GH13
digestive_system, WP_014709803.1, GH13
digestive_system, WP_014709494.1, GT30
digestive_system, WP_050955384.1, GH19
digestive_system, WP_014708709.1, CBM44
digestive_system, WP_044048140.1, GT2
digestive_system, WP_044047908.1, GT4
digestive_system, WP_014709076.1, GT2
digestive_system, WP_014708365.1, CE10
digestive_system, WP_044047901.1, GT2
digestive_system, WP_014709167.1, GT9
digestive_system, WP_014709919.1, GH29
digestive_system, WP_014709818.1, GH133
digestive_system, WP_044047963.1, CE1
digestive_system, WP_014708382.1, GH109
digestive_system, WP_014709606.1, CE6
digestive_system, WP_028905690.1, CE10
digestive_system, WP_014710211.1, GT2
digestive_system, WP_014710064.1, GT4
digestive_system, WP_014710271.1, PL22-CE1
digestive_system, WP_044047937.1, GT51
digestive_system, WP_014710212.1, GT2
digestive_system, WP_014709267.1, GH109
digestive_system, WP_044047842.1, GT2
digestive_system, WP_014708370.1, GT5
digestive_system, WP_044047964.1, CBM50
digestive_system, WP_014708315.1, CE4
digestive_system, WP_044047867.1, GH25
digestive_system, WP_015768924.1, GH32
digestive_system, WP_012806486.1, GH57
digestive_system, WP_012806568.1, GH135
digestive_system, WP_015770448.1, GT9
digestive_system, WP_015769948.1, GT21
digestive_system, WP_015769093.1, GH109
digestive_system, WP_015770372.1, CE1
digestive_system, WP_015770423.1, GH1
digestive_system, WP_015770446.1, GT4
digestive_system, WP_041760969.1, GH32
digestive_system, WP_015770247.1, GH13
digestive_system, WP_012806433.1, AA6
digestive_system, WP_015770175.1, CE4
digestive_system, WP_015769502.1, GT19
digestive_system, WP_015770386.1, GH25
digestive_system, WP_015770292.1, GT9
digestive_system, WP_015769414.1, GT51
digestive_system, WP_015769030.1, GH109
digestive_system, WP_041760979.1, GT2
digestive_system, WP_015769618.1, CBM34-GH13
digestive_system, WP_015769965.1, CE10
digestive_system, WP_012806616.1, GT2
digestive_system, WP_012806303.1, GH1
digestive_system, WP_012806449.1, GT4
digestive_system, WP_015770416.1, CE10
digestive_system, WP_015770456.1, CE1
digestive_system, WP_015769832.1, GH109
digestive_system, WP_015769433.1, CE1
digestive_system, WP_015769739.1, GH4
digestive_system, WP_015769200.1, GH23
digestive_system, WP_015770337.1, GT2
digestive_system, WP_015769653.1, CE10
digestive_system, WP_015769743.1, GH77
digestive_system, WP_015768952.1, GT30
digestive_system, WP_015770110.1, GH32
digestive_system, WP_015769506.1, CE11
digestive_system, WP_015769738.1, GH13
digestive_system, WP_015770103.1, GT35
digestive_system, WP_015770451.1, CE4
digestive_system, WP_015770197.1, GT9
digestive_system, WP_015770328.1, CE9
digestive_system, WP_015770189.1, CE1
digestive_system, WP_015770229.1, GT5
digestive_system, WP_015770338.1, GT2
digestive_system, WP_015770331.1, CBM48-CBM34-GH13
digestive_system, WP_015769922.1, CE1
digestive_system, WP_015769861.1, AA6
digestive_system, WP_012806310.1, CE1
digestive_system, WP_015769708.1, GH36
digestive_system, WP_015770445.1, GT32
digestive_system, WP_015770447.1, GT9
digestive_system, WP_015770030.1, GH108
digestive_system, WP_015770449.1, GT2-GT2-GT7
digestive_system, WP_015770336.1, GH16
digestive_system, WP_015770222.1, GT32
digestive_system, WP_015769652.1, CE10
digestive_system, WP_012806448.1, GT4
digestive_system, WP_015770450.1, GT2
digestive_system, WP_015770208.1, CE10
digestive_system, WP_015770220.1, GT2
digestive_system, WP_012806681.1, GH1
digestive_system, WP_015770443.1, GT9
digestive_system, WP_012806318.1, GT28
digestive_system, WP_015769946.1, GT1
digestive_system, WP_012806137.1, GH135
digestive_system, WP_015769854.1, CE1
digestive_system, WP_012806641.1, GT35
digestive_system, WP_015769555.1, GH13
digestive_system, WP_015770356.1, GT2
digestive_system, WP_015770344.1, GT2
digestive_system, WP_066607100.1, GT2
digestive_system, WP_066605268.1, GT2
digestive_system, WP_066607852.1, GT35
digestive_system, WP_066602477.1, GT4
digestive_system, WP_066608278.1, GT9
digestive_system, WP_066606241.1, GT83
digestive_system, WP_066608972.1, CE3
digestive_system, WP_066602474.1, GT4
digestive_system, WP_066606540.1, GT9
digestive_system, WP_066608288.1, AA6
digestive_system, WP_066608358.1, GT4
digestive_system, WP_066607817.1, GT4
digestive_system, WP_066602316.1, CBM50-CBM50
digestive_system, WP_066608367.1, GT4
digestive_system, WP_066607208.1, CE4
digestive_system, WP_066604272.1, GT2
digestive_system, WP_066606813.1, GH23
digestive_system, WP_066602924.1, GT66
digestive_system, WP_066602783.1, GT28
digestive_system, WP_066602738.1, GT4
digestive_system, WP_066602160.1, CE11
digestive_system, WP_017865821.1, GT1
digestive_system, WP_066603581.1, GT83
digestive_system, WP_066605962.1, GH33
digestive_system, WP_066606891.1, CE1
digestive_system, WP_066604412.1, GT2
digestive_system, WP_066605285.1, GT4
digestive_system, WP_066604118.1, CE4
digestive_system, WP_066608571.1, PL12
digestive_system, WP_066601867.1, GT2
digestive_system, WP_066605052.1, GH102
digestive_system, WP_066604779.1, GH23-CBM50-CBM50-CBM50
digestive_system, WP_066601822.1, GT2
digestive_system, WP_066601790.1, GT30
digestive_system, WP_066602884.1, GT4-GT2
digestive_system, WP_066604292.1, GT51
digestive_system, WP_066603324.1, GT2
digestive_system, WP_066602865.1, GT4
digestive_system, WP_066603838.1, GT19
digestive_system, WP_066602856.1, CE4
digestive_system, WP_066602925.1, GT4
digestive_system, WP_066604415.1, GT2
digestive_system, WP_066601683.1, GT51
digestive_system, WP_066602735.1, GH109
digestive_system, WP_066602855.1, GT4
digestive_system, WP_066602356.1, GH57
digestive_system, WP_066604447.1, GT51
digestive_system, WP_066606928.1, AA6
digestive_system, WP_066606200.1, GH23
digestive_system, WP_066604065.1, CBM48-GH13
digestive_system, WP_066602550.1, GT9
digestive_system, WP_066605768.1, CE3
digestive_system, WP_066604243.1, GT9
digestive_system, WP_066604535.1, GT35
digestive_system, WP_066602859.1, GT4
digestive_system, WP_066607847.1, CE5
digestive_system, WP_066602471.1, GT2
digestive_system, WP_066601808.1, GT4
digestive_system, WP_066602733.1, GT4
digestive_system, WP_066606254.1, GT4
digestive_system, WP_066603805.1, CBM48-GH13
digestive_system, WP_066607415.1, AA4
digestive_system, WP_066606700.1, GT5
digestive_system, WP_066605150.1, GH23
digestive_system, WP_066608272.1, GT4
digestive_system, WP_066606715.1, CBM48
digestive_system, WP_066604068.1, GH77
digestive_system, WP_066606303.1, AA4
digestive_system, WP_066601976.1, CE8
digestive_system, WP_066608433.1, GT9
digestive_system, WP_032996313.1, CE1
digestive_system, WP_005701092.1, GH109
digestive_system, WP_012771545.1, CBM34-GH13
digestive_system, WP_012771700.1, GH102
digestive_system, WP_012771260.1, GH19
digestive_system, WP_005702646.1, AA6
digestive_system, WP_044055293.1, GT35
digestive_system, WP_005701249.1, GT28
digestive_system, WP_005701796.1, GT9
digestive_system, WP_005701673.1, GH23
digestive_system, WP_005701251.1, GT4
digestive_system, WP_005702189.1, GT2
digestive_system, WP_050326288.1, GT2
digestive_system, WP_005701862.1, GT2
digestive_system, WP_005702117.1, AA6
digestive_system, WP_005701678.1, CBM50
digestive_system, WP_005702188.1, CE4
digestive_system, WP_012771564.1, GH2
digestive_system, WP_005701792.1, GT25
digestive_system, WP_005700316.1, GT2
digestive_system, WP_012771661.1, GH23
digestive_system, WP_005700422.1, CE1
digestive_system, WP_005700559.1, GH13
digestive_system, WP_012771446.1, CBM48-CBM48-GH13
digestive_system, WP_044055221.1, CBM50-CBM50-CBM50
digestive_system, WP_005701130.1, PL22
digestive_system, WP_005700779.1, GH114
digestive_system, WP_012771797.1, GT2
digestive_system, WP_005701794.1, GT25
digestive_system, WP_012771293.1, CE1
digestive_system, WP_044055305.1, CBM48-GH13
digestive_system, WP_012771544.1, GH77
digestive_system, WP_005701419.1, GT28
digestive_system, WP_012771947.1, GT41
digestive_system, WP_005701411.1, CE11
digestive_system, WP_012771884.1, CBM50
digestive_system, WP_005700446.1, GT5
digestive_system, WP_005700434.1, CE10
digestive_system, WP_005700440.1, GH77
digestive_system, WP_005700240.1, AA7
digestive_system, WP_012771379.1, CE9
digestive_system, WP_012771524.1, GH13
digestive_system, WP_012771253.1, GT51
digestive_system, WP_012771763.1, GH23
digestive_system, WP_005700327.1, GT2
digestive_system, WP_005701573.1, GT32
digestive_system, WP_012771671.1, GH109
digestive_system, WP_012771392.1, GT51
digestive_system, WP_005700534.1, GT26
digestive_system, WP_050326285.1, GH20
digestive_system, WP_012771593.1, GT2
digestive_system, WP_012771190.1, GH3
digestive_system, WP_012771449.1, GT35
digestive_system, WP_005702327.1, GT19
digestive_system, WP_012771543.1, GT35
digestive_system, WP_005702431.1, GT9
digestive_system, WP_012771662.1, GT51
digestive_system, WP_005700812.1, GT25
digestive_system, WP_005700317.1, GH103
digestive_system, WP_005701860.1, GT30-GT4
digestive_system, WP_044055283.1, GT32
digestive_system, WP_005702182.1, GT9
digestive_system, WP_012771769.1, GT9
digestive_system, WP_005701810.1, GT51
digestive_system, WP_012771704.1, GT26
digestive_system, WP_044055211.1, GH24
digestive_system, WP_005701795.1, GT9
digestive_system, WP_005700629.1, GH13
digestive_system, WP_005700690.1, GH32
digestive_system, WP_013740193.1, GH77
digestive_system, WP_013739341.1, CE3
digestive_system, WP_013739555.1, GT5
digestive_system, WP_013740420.1, GH13
digestive_system, WP_013739281.1, GH57
digestive_system, WP_013738990.1, GH29
digestive_system, WP_013739389.1, GH13
digestive_system, WP_013739685.1, GH97-CBM35-CBM35
digestive_system, WP_013740441.1, CE9
digestive_system, WP_013739684.1, GH36
digestive_system, WP_013738939.1, CE10
digestive_system, WP_013739346.1, GH52
digestive_system, WP_013738966.1, GH51
digestive_system, WP_013739181.1, AA6
digestive_system, WP_013738786.1, CE10
digestive_system, WP_013740333.1, PL12
digestive_system, WP_013738720.1, GH109
digestive_system, WP_013740348.1, CE10
digestive_system, WP_052295866.1, CE12
digestive_system, WP_013739894.1, GH109
digestive_system, WP_052295805.1, CE8
digestive_system, WP_013739666.1, CBM34-GH13
digestive_system, WP_013739067.1, GH77
digestive_system, WP_013739796.1, GH2
digestive_system, WP_013739885.1, GH38
digestive_system, WP_013740098.1, CE14
digestive_system, WP_013739009.1, GH59
digestive_system, WP_013740326.1, GH88
digestive_system, WP_013739830.1, CE1
digestive_system, WP_013739391.1, GH1
digestive_system, WP_013739262.1, GT28
digestive_system, WP_013739160.1, GH57
digestive_system, WP_052295803.1, GH109
digestive_system, WP_013739660.1, GH109
digestive_system, WP_013739264.1, CBM50-CBM50
digestive_system, WP_013740447.1, AA6
digestive_system, WP_013738930.1, GT4
digestive_system, WP_013739292.1, GH65
digestive_system, WP_013740126.1, GH2
digestive_system, WP_052295837.1, CE1
digestive_system, WP_013738709.1, AA6
digestive_system, WP_013739342.1, GH3
digestive_system, WP_013738784.1, GH43
digestive_system, WP_041395904.1, AA4
digestive_system, WP_013739121.1, GH13
digestive_system, WP_013739886.1, GH105
digestive_system, WP_013739340.1, GH2
digestive_system, WP_041395066.1, GH105
digestive_system, WP_013740135.1, GH65
digestive_system, WP_013739283.1, GH57
digestive_system, WP_013739390.1, GH36
digestive_system, WP_013739812.1, GH4
digestive_system, WP_013740226.1, CE1
digestive_system, WP_013739368.1, GH1
digestive_system, WP_013738718.1, GH109
digestive_system, WP_013740080.1, GH57
digestive_system, WP_013739517.1, GH20
digestive_system, WP_013740402.1, GH109
digestive_system, WP_013740325.1, PL12
digestive_system, WP_013739335.1, GH67
digestive_system, WP_013738870.1, GT35
digestive_system, WP_013739293.1, GH43
digestive_system, WP_013739510.1, GH2
digestive_system, WP_013738697.1, GH105
digestive_system, WP_013740208.1, GH2
digestive_system, WP_013739985.1, PL12
digestive_system, WP_013738677.1, GH28
digestive_system, WP_068155755.1, GT4
digestive_system, WP_068158223.1, GH108
digestive_system, WP_068155215.1, CBM32
digestive_system, WP_068156098.1, GH4
digestive_system, WP_068155247.1, CE1
digestive_system, WP_068153938.1, GT19
digestive_system, WP_068154526.1, CE10
digestive_system, WP_068157298.1, GH108
digestive_system, WP_068157695.1, GH77
digestive_system, WP_068154430.1, GT5
digestive_system, WP_068155025.1, CE4
digestive_system, WP_068154999.1, GH26
digestive_system, WP_068155683.1, GT9
digestive_system, WP_068157402.1, CBM78
digestive_system, WP_068154743.1, AA6
digestive_system, WP_068155681.1, GT9
digestive_system, WP_068156443.1, GH13
digestive_system, WP_068158365.1, GT30
digestive_system, WP_068155620.1, GT9
digestive_system, WP_068154973.1, GT2
digestive_system, WP_068158276.1, GH16
digestive_system, WP_068155179.1, GH57
digestive_system, WP_068158088.1, GT51
digestive_system, WP_068154683.1, GH108
digestive_system, WP_068158099.1, GT32
digestive_system, WP_068156024.1, GT4
digestive_system, WP_068155675.1, GT9
digestive_system, WP_068158143.1, CE10
digestive_system, WP_068157082.1, GH32
digestive_system, WP_068154079.1, GT2
digestive_system, WP_068155769.1, GT4
digestive_system, WP_068156735.1, GH13
digestive_system, WP_068154709.1, CBM34-GH13
digestive_system, WP_068155780.1, GT4
digestive_system, WP_068156079.1, GH1
digestive_system, WP_068155679.1, GT4
digestive_system, WP_068155252.1, CE1
digestive_system, WP_068154729.1, CE1
digestive_system, WP_068155187.1, GH135
digestive_system, WP_068155685.1, CE4
digestive_system, WP_068155633.1, GT41
digestive_system, WP_068158061.1, CE11
digestive_system, WP_068155765.1, GT4
digestive_system, WP_068154775.1, GT2
digestive_system, WP_068154123.1, GT2
digestive_system, WP_068154218.1, GH109
digestive_system, WP_068157624.1, CE9
digestive_system, WP_068157705.1, GH13
digestive_system, WP_068154976.1, GT83
digestive_system, WP_068156460.1, GT35
digestive_system, WP_068158270.1, GT32
digestive_system, WP_068156358.1, GH25
digestive_system, WP_068156059.1, CE10
digestive_system, WP_068157702.1, GH4
digestive_system, WP_068155949.1, CBM34-GH13
digestive_system, WP_068155477.1, AA6
digestive_system, WP_068155541.1, GT2
digestive_system, WP_068158045.1, GH23
digestive_system, WP_068158338.1, GH39-GH16
digestive_system, WP_068157428.1, CE10
digestive_system, WP_068154030.1, CE1
digestive_system, WP_068155598.1, GT28
digestive_system, WP_068155529.1, AA6
digestive_system, WP_068156027.1, GT4
digestive_system, WP_068156941.1, GH108
digestive_system, WP_068153926.1, GH23
digestive_system, WP_005701092.1, GH109
digestive_system, WP_012771545.1, CBM34-GH13
digestive_system, WP_012771700.1, GH102
digestive_system, WP_012771260.1, GH19
digestive_system, WP_005702646.1, AA6
digestive_system, WP_044055293.1, GT35
digestive_system, WP_005701249.1, GT28
digestive_system, WP_005701796.1, GT9
digestive_system, WP_005701673.1, GH23
digestive_system, WP_005701251.1, GT4
digestive_system, WP_005702189.1, GT2
digestive_system, WP_005701862.1, GT2
digestive_system, WP_005702117.1, AA6
digestive_system, WP_005701678.1, CBM50
digestive_system, WP_005702188.1, CE4
digestive_system, WP_012771564.1, GH2
digestive_system, WP_005701792.1, GT25
digestive_system, WP_005700316.1, GT2
digestive_system, WP_012771661.1, GH23
digestive_system, WP_005700422.1, CE1
digestive_system, WP_005700559.1, GH13
digestive_system, WP_012771446.1, CBM48-CBM48-GH13
digestive_system, WP_044055221.1, CBM50-CBM50-CBM50
digestive_system, WP_005701130.1, PL22
digestive_system, WP_005700779.1, GH114
digestive_system, WP_012771797.1, GT2
digestive_system, WP_005701794.1, GT25
digestive_system, WP_012771293.1, CE1
digestive_system, WP_044055305.1, CBM48-GH13
digestive_system, WP_012771544.1, GH77
digestive_system, WP_005701419.1, GT28
digestive_system, WP_012771947.1, GT41
digestive_system, WP_005701411.1, CE11
digestive_system, WP_012771884.1, CBM50
digestive_system, WP_005700446.1, GT5
digestive_system, WP_005700434.1, CE10
digestive_system, WP_005700240.1, AA7
digestive_system, WP_012771379.1, CE9
digestive_system, WP_012771524.1, GH13
digestive_system, WP_012771253.1, GT51
digestive_system, WP_012771763.1, GH23
digestive_system, WP_005700327.1, GT2
digestive_system, WP_005701573.1, GT32
digestive_system, WP_012771671.1, GH109
digestive_system, WP_012771392.1, GT51
digestive_system, WP_005700534.1, GT26
digestive_system, WP_012771593.1, GT2
digestive_system, WP_012771190.1, GH3
digestive_system, WP_012771449.1, GT35
digestive_system, WP_005702327.1, GT19
digestive_system, WP_012771543.1, GT35
digestive_system, WP_005702431.1, GT9
digestive_system, WP_012771662.1, GT51
digestive_system, WP_005700812.1, GT25
digestive_system, WP_005700317.1, GH103
digestive_system, WP_005701860.1, GT30-GT4
digestive_system, WP_044055283.1, GT32
digestive_system, WP_005702182.1, GT9
digestive_system, WP_012771516.1, CE1
digestive_system, WP_012771769.1, GT9
digestive_system, WP_012771704.1, GT26
digestive_system, WP_044055211.1, GH24
digestive_system, WP_005701795.1, GT9
digestive_system, WP_005700629.1, GH13
digestive_system, WP_005700690.1, GH32
digestive_system, NP_721243.1, GT2
digestive_system, NP_721121.1, CBM50
digestive_system, NP_721791.1, GT2
digestive_system, NP_721239.1, GT2
digestive_system, NP_721593.1, CE9
digestive_system, NP_722336.1, GH66
digestive_system, NP_721925.1, GT4
digestive_system, NP_721838.1, GH1
digestive_system, NP_721879.1, GT35
digestive_system, NP_722325.1, GH68
digestive_system, NP_721883.1, CBM48-GH13
digestive_system, NP_720556.1, GH73
digestive_system, NP_721432.1, GT8
digestive_system, NP_721290.1, GH13
digestive_system, NP_720881.1, CE9
digestive_system, NP_721747.1, GH109
digestive_system, NP_721292.1, GH13
digestive_system, NP_722358.1, GT2
digestive_system, NP_721400.1, GH70
digestive_system, NP_721051.1, CE4
digestive_system, NP_721313.1, GH70
digestive_system, NP_721884.1, CBM41-CBM48-GH13
digestive_system, NP_722125.1, GT1
digestive_system, NP_721186.1, CE1
digestive_system, NP_721685.1, CE1
digestive_system, NP_720580.1, GH31
digestive_system, NP_722333.1, GH13
digestive_system, NP_721399.1, GH70
digestive_system, NP_721689.1, CE1
digestive_system, NP_721132.1, GH25
digestive_system, NP_722430.1, CBM50
digestive_system, NP_721880.1, GT5
digestive_system, NP_720557.1, CBM66-GH32-CBM66
digestive_system, NP_720985.1, GT28
digestive_system, NP_721797.1, CE1
digestive_system, NP_721904.1, GT35
digestive_system, NP_722159.1, GH32-CBM66
digestive_system, NP_721116.1, GH25
digestive_system, NP_721926.1, GT4
digestive_system, NP_721182.1, GT32
digestive_system, NP_721286.1, GH36
digestive_system, NP_721244.1, GT81
digestive_system, NP_721472.1, GH23
digestive_system, NP_722289.1, GT51
digestive_system, NP_721927.1, GH13
digestive_system, NP_721491.1, GH1
digestive_system, NP_720819.1, CBM50
digestive_system, NP_721937.1, GH1
digestive_system, NP_721790.1, GH8
digestive_system, NP_721495.1, CE3
digestive_system, NP_720649.1, AA3
digestive_system, NP_720910.1, GT51
digestive_system, NP_722252.1, GT51
digestive_system, NP_721235.1, GT4
digestive_system, NP_721380.1, GH1
digestive_system, NP_720593.1, CE1
digestive_system, NP_721020.1, CE12
digestive_system, NP_721905.1, GH77
digestive_system, NP_721156.1, CE10
digestive_system, NP_720558.1, GH32
digestive_system, NP_721071.1, CE10
digestive_system, NP_721236.1, GT2
digestive_system, NP_721361.1, CE4
digestive_system, WP_012938194.1, GT2
digestive_system, WP_012938427.1, CE1
digestive_system, WP_012937640.1, AA4
digestive_system, WP_012937886.1, GT8
digestive_system, WP_041666603.1, GT2
digestive_system, WP_012939007.1, SLH
digestive_system, WP_012938145.1, GT26
digestive_system, WP_012939008.1, SLH
digestive_system, WP_012938577.1, GH73
digestive_system, WP_012938992.1, GT9
digestive_system, WP_012937665.1, AA6
digestive_system, WP_012939291.1, CE1
digestive_system, WP_012937935.1, CE4
digestive_system, WP_012937694.1, GT83
digestive_system, WP_012938148.1, GT2
digestive_system, WP_012937527.1, CBM50
digestive_system, WP_012939010.1, SLH
digestive_system, WP_012937979.1, GT51
digestive_system, WP_012937564.1, GT83
digestive_system, WP_012938505.1, SLH
digestive_system, WP_049763438.1, GT2
digestive_system, WP_012938991.1, GT9
digestive_system, WP_012939026.1, GT19
digestive_system, WP_012938583.1, GH4
digestive_system, WP_012938126.1, GT2
digestive_system, WP_049763426.1, CBM34-GH13-GH77
digestive_system, WP_012938143.1, AA6
digestive_system, WP_012938324.1, AA6
digestive_system, WP_012938352.1, CE3
digestive_system, WP_012937575.1, CE10
digestive_system, WP_012938708.1, GT51
digestive_system, WP_012939143.1, CE3
digestive_system, WP_012937921.1, AA6
digestive_system, WP_012937535.1, CE9
digestive_system, WP_012937530.1, AA4
digestive_system, WP_012939209.1, SLH
digestive_system, WP_012937839.1, GH23
digestive_system, WP_012938818.1, GH3
digestive_system, WP_012937761.1, GH4
digestive_system, WP_012937795.1, GT35
digestive_system, WP_012937435.1, SLH
digestive_system, WP_012937766.1, CE10
digestive_system, WP_012939063.1, GT26
digestive_system, WP_012937889.1, GT8
digestive_system, WP_012937885.1, GT2
digestive_system, WP_012939069.1, AA4
digestive_system, WP_012939009.1, SLH
digestive_system, WP_012938915.1, CBM56
digestive_system, WP_012938910.1, AA6
digestive_system, WP_012939057.1, GT19
digestive_system, WP_012938031.1, GH18
digestive_system, WP_012938650.1, GT28
digestive_system, WP_041666397.1, GT2
digestive_system, WP_012937920.1, AA6
digestive_system, WP_012937646.1, AA6
digestive_system, WP_012939024.1, GT30
digestive_system, WP_041666086.1, GT4
digestive_system, WP_012938312.1, GH109
digestive_system, WP_012938246.1, AA6
digestive_system, WP_041666101.1, GT2
digestive_system, NP_972043.1, GT2
digestive_system, NP_973032.1, CBM50
digestive_system, NP_972044.1, GT4
digestive_system, NP_970635.1, CBM50
digestive_system, NP_972577.1, GT28
digestive_system, NP_972881.1, CBM50
digestive_system, NP_971102.1, GH73
digestive_system, NP_973276.1, GH13
digestive_system, NP_970755.1, AA4
digestive_system, NP_972001.1, GH57
digestive_system, NP_972741.1, CE10
digestive_system, NP_972480.1, GT26
digestive_system, NP_972810.1, PL9
digestive_system, NP_972863.1, CE10
digestive_system, NP_970641.1, GH3
digestive_system, NP_972036.1, GT2
digestive_system, NP_972028.1, GT2
digestive_system, NP_972485.1, GH1
digestive_system, NP_971094.1, GH29
digestive_system, NP_972986.1, GH77
digestive_system, NP_972744.1, GT51
digestive_system, NP_971828.1, GH3
digestive_system, NP_972025.1, GT2
digestive_system, NP_972371.1, GT51
digestive_system, NP_972033.1, GT4
digestive_system, NP_970779.1, AA6
digestive_system, NP_972334.1, GH2
digestive_system, NP_972880.1, GH23
digestive_system, NP_972035.1, GT2
digestive_system, NP_973351.1, CBM50-CBM50
digestive_system, NP_970988.1, GT4
digestive_system, NP_970718.1, CBM48-GH13
digestive_system, NP_972215.1, GH114
digestive_system, NP_970875.1, AA6
digestive_system, NP_973033.1, CE4
digestive_system, NP_972345.1, GT51
digestive_system, NP_971045.1, CBM50
digestive_system, NP_973010.1, GT35
digestive_system, NP_970724.1, GH13
digestive_system, NP_971903.1, CBM50-CBM50
digestive_system, NP_971802.1, CE10
digestive_system, NP_972637.1, GT4
digestive_system, NP_971135.1, CE10
digestive_system, NP_970717.1, CE10
digestive_system, NP_972716.1, GH33
digestive_system, NP_972918.1, CBM50-CBM50
digestive_system, NP_971085.1, GH33
digestive_system, NP_972841.1, GT2
digestive_system, NP_972150.1, GT4
digestive_system, NP_972037.1, GT4
digestive_system, NP_972188.1, GT5
digestive_system, NP_970972.1, CE7
digestive_system, NP_972704.1, GT2
digestive_system, NP_971702.1, GH57
digestive_system, NP_972059.1, GH36
digestive_system, NP_972327.1, GH20
digestive_system, NP_972039.1, GT2
digestive_system, NP_970808.1, CE1
digestive_system, NP_972750.1, GH23-CBM50-CBM50
digestive_system, WP_003668890.1, CE10
digestive_system, WP_003668451.1, CBM50
digestive_system, WP_003667481.1, CE1
digestive_system, WP_003668540.1, GH73
digestive_system, WP_003668652.1, GH73
digestive_system, WP_003669243.1, CE2
digestive_system, WP_003668519.1, GT51
digestive_system, WP_003668911.1, GH8
digestive_system, WP_003667314.1, GH2
digestive_system, WP_003669620.1, GH13
digestive_system, WP_003667848.1, GT8
digestive_system, WP_011953518.1, GT4
digestive_system, WP_003669088.1, CE7
digestive_system, WP_003668321.1, GT28
digestive_system, WP_003668667.1, GT2
